provenance,slenderness,gamma,generator,load_design,sensors,sensor_positions,noise_fraction,support_model,trials,rank,status,EI_relative_bias,EI_relative_rmse,holdout_relative_rmse,compliance_absolute_bias
synthetic,10,0.0,Timoshenko,locations,one,1.0,0.0025,rigid,200,1,identified,-0.008210347884967587,0.008494551319049679,0.0014827506314187696,-0.0
synthetic,10,0.0,Timoshenko,locations,one,1.0,0.0025,flexible,200,2,identified,0.007578868009159631,0.022970474767921474,0.003418422957956859,4.168979094217314e-08
synthetic,10,0.0,Timoshenko,locations,one,1.0,0.01,rigid,200,1,identified,-0.0071099761196652626,0.01109683073132562,0.0031602806574218684,-0.0
synthetic,10,0.0,Timoshenko,locations,one,1.0,0.01,flexible,200,2,identified,0.055146609697053546,0.10768779603185835,0.013223023095510274,1.446403531825312e-07
synthetic,10,0.0,Timoshenko,locations,one,1.0,0.03,rigid,200,1,identified,-0.007461153494053265,0.026594955331805455,0.00819701423134464,-0.0
synthetic,10,0.0,Timoshenko,locations,one,1.0,0.03,flexible,200,2,identified,0.18644970367028565,0.5598508539893622,0.032215092908878126,2.8447169832629517e-07
synthetic,10,0.0,Timoshenko,locations,two_uniform,0.5;1.0,0.0,rigid,200,1,identified,-0.008703775750219744,0.008703775750219744,0.0021436698068828877,-0.0
synthetic,10,0.0,Timoshenko,locations,two_uniform,0.5;1.0,0.0,flexible,200,2,identified,0.0024600045653879743,0.0024600045653879743,0.00121604742163733,2.896951358520935e-08
synthetic,10,0.0,Timoshenko,locations,two_uniform,0.5;1.0,0.0025,rigid,200,1,identified,-0.008641709004732899,0.008885221727520353,0.0022107739504732327,-0.0
synthetic,10,0.0,Timoshenko,locations,two_uniform,0.5;1.0,0.0025,flexible,200,2,identified,0.0034553644099513886,0.010703015470618527,0.0017417010540706956,3.110906212798538e-08
synthetic,10,0.0,Timoshenko,locations,two_uniform,0.5;1.0,0.01,rigid,200,1,identified,-0.008256104013286431,0.011401893169083889,0.002917242846262986,-0.0
synthetic,10,0.0,Timoshenko,locations,two_uniform,0.5;1.0,0.01,flexible,200,2,identified,0.019198054407378675,0.04106430959593803,0.0046047400681807436,6.71188722712954e-08
synthetic,10,0.0,Timoshenko,locations,two_uniform,0.5;1.0,0.03,rigid,200,1,identified,-0.006182575982022956,0.026068385928237504,0.006555908315425443,-0.0
synthetic,10,0.0,Timoshenko,locations,two_uniform,0.5;1.0,0.03,flexible,200,2,identified,0.06546350706124882,0.13200163344266744,0.012930946642787195,1.5269130815937945e-07
synthetic,10,0.0,Timoshenko,locations,two_selected,0.5;1.0,0.0,rigid,200,1,identified,-0.008703775750219744,0.008703775750219744,0.0021436698068828877,-0.0
synthetic,10,0.0,Timoshenko,locations,two_selected,0.5;1.0,0.0,flexible,200,2,identified,0.0024600045653879743,0.0024600045653879743,0.00121604742163733,2.896951358520935e-08
synthetic,10,0.0,Timoshenko,locations,two_selected,0.5;1.0,0.0025,rigid,200,1,identified,-0.008442475272526492,0.00869029313276295,0.0022436362404543117,-0.0
synthetic,10,0.0,Timoshenko,locations,two_selected,0.5;1.0,0.0025,flexible,200,2,identified,0.0038398998773321535,0.01099583904330013,0.001798314651215629,3.1562413671539676e-08
synthetic,10,0.0,Timoshenko,locations,two_selected,0.5;1.0,0.01,rigid,200,1,identified,-0.007746500820898755,0.011010980108930514,0.0029744834651102624,-0.0
synthetic,10,0.0,Timoshenko,locations,two_selected,0.5;1.0,0.01,flexible,200,2,identified,0.017577464472556776,0.03987706796262851,0.004466499376979486,6.18480348390106e-08
synthetic,10,0.0,Timoshenko,locations,two_selected,0.5;1.0,0.03,rigid,200,1,identified,-0.00538602146021893,0.02277675740439785,0.005922334087425102,-0.0
synthetic,10,0.0,Timoshenko,locations,two_selected,0.5;1.0,0.03,flexible,200,2,identified,0.0585540253995288,0.11111596733695407,0.01094090872279256,1.4064495953487035e-07
synthetic,10,0.0,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.0,rigid,200,1,identified,-0.009293069406055121,0.009293069406055121,0.0018908023355759887,-0.0
synthetic,10,0.0,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.0,flexible,200,2,identified,0.002908696036536318,0.0029086960365363175,0.0009539434380461614,3.048605197621112e-08
synthetic,10,0.0,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.0025,rigid,200,1,identified,-0.009147996882849306,0.00928128322908618,0.001939149986119848,-0.0
synthetic,10,0.0,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.0025,flexible,200,2,identified,0.003088177663305468,0.009832936752865375,0.0013313582136136465,3.035543451824276e-08
synthetic,10,0.0,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.01,rigid,200,1,identified,-0.009679107162000274,0.011642765103330219,0.0022617720489631564,-0.0
synthetic,10,0.0,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.01,flexible,200,2,identified,0.00898823622538573,0.025673319564307597,0.0026640085829089423,4.512091920994882e-08
synthetic,10,0.0,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.03,rigid,200,1,identified,-0.007732693596301403,0.0224891755025142,0.004786756080181604,-0.0
synthetic,10,0.0,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.03,flexible,200,2,identified,0.04402855034071532,0.09101319019634653,0.008020705078920503,1.1254865408627404e-07
synthetic,10,0.01,Euler-Bernoulli,single,one,1.0,0.0,rigid,200,1,identified,-0.02912621359223333,0.02912621359223333,0.0054611650485435915,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,single,one,1.0,0.0,flexible,200,1,unidentifiable,,,,
synthetic,10,0.01,Euler-Bernoulli,single,one,1.0,0.0025,rigid,200,1,identified,-0.02913451423939052,0.029240133234398714,0.005514660279607392,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,single,one,1.0,0.0025,flexible,200,1,unidentifiable,,,,
synthetic,10,0.01,Euler-Bernoulli,single,one,1.0,0.01,rigid,200,1,identified,-0.02943100628618928,0.030929563393631277,0.006145856397211489,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,single,one,1.0,0.01,flexible,200,1,unidentifiable,,,,
synthetic,10,0.01,Euler-Bernoulli,single,one,1.0,0.03,rigid,200,1,identified,-0.028430087238647456,0.040852266773895016,0.010870863598325581,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,single,one,1.0,0.03,flexible,200,1,unidentifiable,,,,
synthetic,10,0.01,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.0,rigid,200,1,identified,-0.030633365530564505,0.0306333655305645,0.004279687321796683,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.0,flexible,200,2,identified,-1.3322676295501878e-15,1.3322676295501878e-15,1.2720264521370153e-16,-3.1234339930002325e-21
synthetic,10,0.01,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.0025,rigid,200,1,identified,-0.03051227058303487,0.03060332712301204,0.004346221494062913,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.0025,flexible,200,2,identified,0.0008686258311078921,0.015421438984010154,0.002156499374649479,1.3801258666260455e-09
synthetic,10,0.01,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.01,rigid,200,1,identified,-0.030013140019778613,0.031292128824765154,0.004913727375972052,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.01,flexible,200,2,identified,0.0157616526519752,0.052255438449943487,0.006769866933844013,3.440067580490019e-08
synthetic,10,0.01,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.03,rigid,200,1,identified,-0.028294256843671376,0.03802401762235451,0.0078046536096047225,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.03,flexible,200,2,identified,0.0883699643778683,0.19591705524098538,0.018964674580721486,1.652268193423069e-07
synthetic,10,0.01,Euler-Bernoulli,single,two_selected,0.5;1.0,0.0,rigid,200,1,identified,-0.030633365530564505,0.0306333655305645,0.004279687321796683,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,single,two_selected,0.5;1.0,0.0,flexible,200,2,identified,-1.3322676295501878e-15,1.3322676295501878e-15,1.2720264521370153e-16,-3.1234339930002325e-21
synthetic,10,0.01,Euler-Bernoulli,single,two_selected,0.5;1.0,0.0025,rigid,200,1,identified,-0.030305816814428378,0.030381235127251535,0.004388669691203127,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,single,two_selected,0.5;1.0,0.0025,flexible,200,2,identified,0.0011350626157379895,0.01461623644875786,0.0020656061917013586,1.568940140351511e-09
synthetic,10,0.01,Euler-Bernoulli,single,two_selected,0.5;1.0,0.01,rigid,200,1,identified,-0.029386858489245507,0.030645238985476234,0.005034093624697653,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,single,two_selected,0.5;1.0,0.01,flexible,200,2,identified,0.020541659547780106,0.05841154927463575,0.007253127788640391,4.395859773409467e-08
synthetic,10,0.01,Euler-Bernoulli,single,two_selected,0.5;1.0,0.03,rigid,200,1,identified,-0.02929796786776154,0.041301292157358026,0.008362338226767647,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,single,two_selected,0.5;1.0,0.03,flexible,200,2,identified,0.1002992199552511,0.21026469516647062,0.02007873413372179,1.9065652429726172e-07
synthetic,10,0.01,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.0,rigid,200,1,identified,-0.031876713232039,0.031876713232039,0.003635712863260887,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.0,flexible,200,2,identified,-1.3322676295501878e-15,1.3322676295501878e-15,2.8175457699531934e-16,-4.605741650695258e-21
synthetic,10,0.01,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.0025,rigid,200,1,identified,-0.03190320117837616,0.031962332072449424,0.003652309309659986,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.0025,flexible,200,2,identified,-0.0003352832647745241,0.011813905381204212,0.0013474164755408386,-1.1513961151298516e-09
synthetic,10,0.01,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.01,rigid,200,1,identified,-0.030717814936658972,0.031736233008372305,0.004195475030060775,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.01,flexible,200,2,identified,0.01450541767758147,0.042004683219775615,0.0048172820848073426,3.0415850447020815e-08
synthetic,10,0.01,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.03,rigid,200,1,identified,-0.027509226664024142,0.03604419595988657,0.006539979626838894,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.03,flexible,200,2,identified,0.06119812495853421,0.13838618627420063,0.011452026960696391,1.107765223809028e-07
synthetic,10,0.01,Euler-Bernoulli,amplitudes,one,1.0,0.0,rigid,200,1,identified,-0.02912621359223333,0.02912621359223333,0.0054611650485435915,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,amplitudes,one,1.0,0.0,flexible,200,1,unidentifiable,,,,
synthetic,10,0.01,Euler-Bernoulli,amplitudes,one,1.0,0.0025,rigid,200,1,identified,-0.029179219243153108,0.029187034242865305,0.005448291256217962,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,amplitudes,one,1.0,0.0025,flexible,200,1,unidentifiable,,,,
synthetic,10,0.01,Euler-Bernoulli,amplitudes,one,1.0,0.01,rigid,200,1,identified,-0.02905159504973246,0.029159583900320554,0.005542177969538635,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,amplitudes,one,1.0,0.01,flexible,200,1,unidentifiable,,,,
synthetic,10,0.01,Euler-Bernoulli,amplitudes,one,1.0,0.03,rigid,200,1,identified,-0.02989898727411855,0.03104149824304211,0.0058452142921691435,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,amplitudes,one,1.0,0.03,flexible,200,1,unidentifiable,,,,
synthetic,10,0.01,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.0,rigid,200,1,identified,-0.03063336553056395,0.030633365530563953,0.004279687321796789,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.0,flexible,200,2,identified,-4.440892098500626e-16,4.440892098500626e-16,1.4834250102763348e-16,-1.9058241313221758e-21
synthetic,10,0.01,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.0025,rigid,200,1,identified,-0.030615211910834512,0.030621062144643583,0.004286476984730448,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.0025,flexible,200,2,identified,-0.00017176586664157333,0.0036922027842863675,0.000522215817227818,-5.5421522393313e-10
synthetic,10,0.01,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.01,rigid,200,1,identified,-0.030471885170040666,0.030558311028488234,0.004353842461683153,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.01,flexible,200,2,identified,-0.0020685664691471577,0.014237214283613906,0.0019734811509065113,-6.613748707976279e-09
synthetic,10,0.01,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.03,rigid,200,1,identified,-0.030761825039158978,0.031620460585421464,0.004601297734859169,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.03,flexible,200,2,identified,0.010511411363199158,0.04417792296972636,0.0060046577916908804,2.4066730341425044e-08
synthetic,10,0.01,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.0,rigid,200,1,identified,-0.03063336553056395,0.030633365530563953,0.004279687321796789,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.0,flexible,200,2,identified,-4.440892098500626e-16,4.440892098500626e-16,1.4834250102763348e-16,-1.9058241313221758e-21
synthetic,10,0.01,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.0025,rigid,200,1,identified,-0.030629752522318584,0.03063536026258878,0.0042828936078424225,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.0025,flexible,200,2,identified,0.00043685559717797416,0.004306225633135412,0.0005853982301226047,1.1252969379510377e-09
synthetic,10,0.01,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.01,rigid,200,1,identified,-0.030532424090993944,0.030627862127863732,0.004343227905608702,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.01,flexible,200,2,identified,1.852079565880016e-05,0.01571388526673374,0.002206608921147904,-8.925317097397171e-10
synthetic,10,0.01,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.03,rigid,200,1,identified,-0.030899251545167754,0.03183948158126641,0.004605978056209926,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.03,flexible,200,2,identified,0.0010036569013307983,0.035466556203207,0.0047699619978336305,3.669106295643724e-10
synthetic,10,0.01,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.0,rigid,200,1,identified,-0.031876713232039,0.031876713232039,0.003635712863260887,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.0,flexible,200,2,identified,-6.661338147750939e-16,6.661338147750939e-16,6.563582537584068e-17,-7.014491594449675e-22
synthetic,10,0.01,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.0025,rigid,200,1,identified,-0.03190865339668372,0.03191339386625082,0.003631115426171948,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.0025,flexible,200,2,identified,-0.00037079082654303765,0.003123148305540782,0.0003376102244228915,-9.010831080075894e-10
synthetic,10,0.01,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.01,rigid,200,1,identified,-0.031885990172267765,0.03195652106330568,0.003659909072044442,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.01,flexible,200,2,identified,0.0008787022491331448,0.011968728209399968,0.0014535247507076912,1.954393291327791e-09
synthetic,10,0.01,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.03,rigid,200,1,identified,-0.03144091455324923,0.0320081382415216,0.0039209453855835776,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.03,flexible,200,2,identified,0.0029601564939454182,0.033920238962073676,0.003694692582824441,3.6955648848158383e-09
synthetic,10,0.01,Euler-Bernoulli,locations,one,1.0,0.0,rigid,200,1,identified,-0.030621298025332422,0.030621298025332422,0.004979192539356299,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,locations,one,1.0,0.0,flexible,200,2,identified,5.329070518200751e-15,5.329070518200751e-15,8.994585301547488e-16,1.4492204331929045e-20
synthetic,10,0.01,Euler-Bernoulli,locations,one,1.0,0.0025,rigid,200,1,identified,-0.030727496226415935,0.03079032748804643,0.004984207200819772,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,locations,one,1.0,0.0025,flexible,200,2,identified,0.0004698645870223128,0.025020003464268692,0.003988283384302975,-8.317682780288226e-11
synthetic,10,0.01,Euler-Bernoulli,locations,one,1.0,0.01,rigid,200,1,identified,-0.030111614072767266,0.031041837397183275,0.00567421112728728,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,locations,one,1.0,0.01,flexible,200,2,identified,0.033717152850111856,0.0932667144146582,0.012442131710638323,7.086261454481332e-08
synthetic,10,0.01,Euler-Bernoulli,locations,one,1.0,0.03,rigid,200,1,identified,-0.03020006577458634,0.04008791692567585,0.009784897780422306,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,locations,one,1.0,0.03,flexible,200,2,identified,0.20118487718879158,0.480918484748938,0.03360329822626262,2.9217710202706893e-07
synthetic,10,0.01,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.0,rigid,200,1,identified,-0.03217005745308177,0.03217005745308176,0.003911701252071082,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.0,flexible,200,2,identified,-8.881784197001252e-16,8.881784197001252e-16,2.903454364480012e-16,-3.7190040340384124e-21
synthetic,10,0.01,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.0025,rigid,200,1,identified,-0.03221986661904596,0.032276516657825056,0.003927274237299667,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.0025,flexible,200,2,identified,0.0004957707578048337,0.013019026909026586,0.0016058816917976365,9.89541186530164e-10
synthetic,10,0.01,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.01,rigid,200,1,identified,-0.031073737378873895,0.03198016437443559,0.0045575599128954754,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.01,flexible,200,2,identified,0.005453614549111106,0.039567453146832875,0.004875050138978289,7.364769546520332e-09
synthetic,10,0.01,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.03,rigid,200,1,identified,-0.029751700628501517,0.03826599058837574,0.007345738206356593,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.03,flexible,200,2,identified,0.06258568732669154,0.17020781202135232,0.013978587927269501,1.0676995912562718e-07
synthetic,10,0.01,Euler-Bernoulli,locations,two_selected,0.5;1.0,0.0,rigid,200,1,identified,-0.03217005745308177,0.03217005745308176,0.003911701252071082,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,locations,two_selected,0.5;1.0,0.0,flexible,200,2,identified,-8.881784197001252e-16,8.881784197001252e-16,2.903454364480012e-16,-3.7190040340384124e-21
synthetic,10,0.01,Euler-Bernoulli,locations,two_selected,0.5;1.0,0.0025,rigid,200,1,identified,-0.03193026131983563,0.03198390020062408,0.003994396892323714,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,locations,two_selected,0.5;1.0,0.0025,flexible,200,2,identified,0.00022983602261420098,0.011944201878538,0.0014782193874845148,-4.24318175823761e-10
synthetic,10,0.01,Euler-Bernoulli,locations,two_selected,0.5;1.0,0.01,rigid,200,1,identified,-0.03191397316514021,0.03290577928199201,0.004422936166082636,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,locations,two_selected,0.5;1.0,0.01,flexible,200,2,identified,0.01188707440430258,0.04379116522252714,0.004914446624004762,2.5459595462600408e-08
synthetic,10,0.01,Euler-Bernoulli,locations,two_selected,0.5;1.0,0.03,rigid,200,1,identified,-0.03243699388882175,0.039342194314800814,0.006630324178120533,-8.57142857142857e-08
synthetic,10,0.01,Euler-Bernoulli,locations,two_selected,0.5;1.0,0.03,flexible,200,2,identified,0.05831208427694287,0.1387967344944048,0.013270395180798337,1.1403004736557845e-07
